time,lowBid,closeBid,openAsk,closeAsk,complete,openBid,highAsk,lowAsk,highBid,volume
2016-03-25T19:03:35.000000Z,0.78963,0.78967,0.79046,0.79041,True,0.78963,0.7905,0.79041,0.78968,3
2016-03-25T19:03:40.000000Z,0.78975,0.78975,0.79026,0.79026,True,0.78975,0.79026,0.79026,0.78975,1
2016-03-25T19:03:45.000000Z,0.78978,0.78978,0.7903,0.7903,True,0.78978,0.7903,0.7903,0.78978,1
2016-03-25T19:04:10.000000Z,0.78975,0.78975,0.79026,0.79026,True,0.78975,0.79026,0.79026,0.78975,1
2016-03-25T19:04:20.000000Z,0.78972,0.78972,0.79022,0.79022,True,0.78972,0.79022,0.79022,0.78972,1
2016-03-25T19:04:40.000000Z,0.78968,0.78968,0.79019,0.79019,True,0.78968,0.79019,0.79019,0.78968,1
2016-03-25T19:05:15.000000Z,0.78962,0.78962,0.79016,0.79016,True,0.78962,0.79016,0.79016,0.78962,1
2016-03-25T19:08:25.000000Z,0.78957,0.78957,0.79013,0.79013,True,0.78957,0.79013,0.79013,0.78957,1
2016-03-25T19:10:00.000000Z,0.78954,0.78954,0.79007,0.79007,True,0.78954,0.79007,0.79007,0.78954,1
2016-03-25T19:10:50.000000Z,0.78946,0.78946,0.79007,0.79007,True,0.78946,0.79007,0.79007,0.78946,1
2016-03-25T19:11:15.000000Z,0.78952,0.78952,0.79011,0.79011,True,0.78952,0.79011,0.79011,0.78952,1
2016-03-25T19:11:30.000000Z,0.78952,0.78952,0.79019,0.79019,True,0.78952,0.79019,0.79019,0.78952,1
2016-03-25T19:11:35.000000Z,0.78956,0.78956,0.79023,0.79023,True,0.78956,0.79023,0.79023,0.78956,1
2016-03-25T19:11:50.000000Z,0.78964,0.78964,0.79023,0.79023,True,0.78964,0.79023,0.79023,0.78964,1
2016-03-25T19:12:10.000000Z,0.78963,0.78963,0.79016,0.79016,True,0.78963,0.79016,0.79016,0.78963,1
2016-03-25T19:12:15.000000Z,0.78962,0.78962,0.7901,0.7901,True,0.78962,0.7901,0.7901,0.78962,1
2016-03-25T19:12:35.000000Z,0.78953,0.78953,0.79011,0.79011,True,0.78953,0.79011,0.79011,0.78953,1
2016-03-25T19:12:50.000000Z,0.7895,0.7895,0.79005,0.79005,True,0.7895,0.79005,0.79005,0.7895,1
2016-03-25T19:18:25.000000Z,0.7895,0.7895,0.78998,0.78998,True,0.7895,0.78998,0.78998,0.7895,1
2016-03-25T19:20:05.000000Z,0.7895,0.7895,0.79006,0.79006,True,0.7895,0.79006,0.79006,0.7895,1
2016-03-25T19:20:55.000000Z,0.78947,0.78947,0.79,0.79,True,0.78947,0.79,0.79,0.78947,1
2016-03-25T19:21:40.000000Z,0.7895,0.7895,0.79005,0.79005,True,0.7895,0.79005,0.79005,0.7895,1
2016-03-25T19:21:50.000000Z,0.7895,0.7895,0.78998,0.78998,True,0.7895,0.78998,0.78998,0.7895,1
2016-03-25T19:22:15.000000Z,0.78949,0.78949,0.79009,0.79009,True,0.78949,0.79009,0.79009,0.78949,1
2016-03-25T19:22:35.000000Z,0.78953,0.78953,0.79014,0.79014,True,0.78953,0.79014,0.79014,0.78953,1
2016-03-25T19:23:25.000000Z,0.78954,0.78954,0.79005,0.79005,True,0.78954,0.79005,0.79005,0.78954,1
2016-03-25T19:28:05.000000Z,0.7896,0.7896,0.79006,0.79006,True,0.7896,0.79006,0.79006,0.7896,1
2016-03-25T19:28:45.000000Z,0.78962,0.78962,0.79012,0.79012,True,0.78962,0.79012,0.79012,0.78962,1
2016-03-25T19:29:20.000000Z,0.78953,0.78953,0.79013,0.79013,True,0.78953,0.79013,0.79013,0.78953,1
2016-03-25T19:31:30.000000Z,0.78954,0.78954,0.79004,0.79004,True,0.78954,0.79004,0.79004,0.78954,1
2016-03-25T19:33:05.000000Z,0.7896,0.7896,0.79004,0.79004,True,0.7896,0.79004,0.79004,0.7896,1
2016-03-25T19:33:45.000000Z,0.78963,0.78963,0.79007,0.79007,True,0.78963,0.79007,0.79007,0.78963,1
2016-03-25T19:34:15.000000Z,0.78964,0.78967,0.79013,0.79018,True,0.78964,0.79018,0.79013,0.78967,2
2016-03-25T19:34:30.000000Z,0.78973,0.78973,0.7902,0.7902,True,0.78973,0.7902,0.7902,0.78973,1
2016-03-25T19:34:35.000000Z,0.78976,0.78976,0.79025,0.79025,True,0.78976,0.79025,0.79025,0.78976,1
2016-03-25T19:34:40.000000Z,0.78972,0.78972,0.79019,0.79016,True,0.78975,0.79019,0.79016,0.78975,2
2016-03-25T19:34:45.000000Z,0.78964,0.78964,0.79013,0.79027,True,0.78969,0.79027,0.79013,0.78969,2
2016-03-25T19:34:55.000000Z,0.78969,0.78969,0.7903,0.7903,True,0.78969,0.7903,0.7903,0.78969,1
2016-03-25T19:35:05.000000Z,0.78979,0.78979,0.79027,0.79027,True,0.78979,0.79027,0.79027,0.78979,1
2016-03-25T19:35:15.000000Z,0.78976,0.78976,0.79023,0.79023,True,0.78976,0.79023,0.79023,0.78976,1
2016-03-25T19:35:30.000000Z,0.78975,0.78975,0.79018,0.79018,True,0.78975,0.79018,0.79018,0.78975,1
2016-03-25T19:35:50.000000Z,0.78967,0.78967,0.79019,0.79019,True,0.78967,0.79019,0.79019,0.78967,1
2016-03-25T19:36:40.000000Z,0.78964,0.78964,0.79014,0.79014,True,0.78964,0.79014,0.79014,0.78964,1
2016-03-25T19:39:00.000000Z,0.78956,0.78956,0.79009,0.79007,True,0.78961,0.79009,0.79007,0.78961,2
2016-03-25T19:41:05.000000Z,0.78949,0.78949,0.79006,0.79006,True,0.78949,0.79006,0.79006,0.78949,1
2016-03-25T19:43:00.000000Z,0.78953,0.78953,0.7901,0.7901,True,0.78953,0.7901,0.7901,0.78953,1
2016-03-25T19:44:55.000000Z,0.78956,0.78956,0.79016,0.79016,True,0.78956,0.79016,0.79016,0.78956,1
2016-03-25T19:45:10.000000Z,0.7896,0.7896,0.7902,0.7902,True,0.7896,0.7902,0.7902,0.7896,1
2016-03-25T19:45:45.000000Z,0.78967,0.78967,0.79022,0.79022,True,0.78967,0.79022,0.79022,0.78967,1
2016-03-25T19:45:55.000000Z,0.78972,0.78972,0.79024,0.79024,True,0.78972,0.79024,0.79024,0.78972,1
2016-03-25T19:46:20.000000Z,0.78974,0.78974,0.7903,0.7903,True,0.78974,0.7903,0.7903,0.78974,1
2016-03-25T19:47:05.000000Z,0.78977,0.78977,0.79035,0.79035,True,0.78977,0.79035,0.79035,0.78977,1
2016-03-25T19:47:10.000000Z,0.78973,0.78973,0.79041,0.79024,True,0.78979,0.79041,0.79024,0.78979,4
2016-03-25T19:47:15.000000Z,0.78969,0.78969,0.79021,0.79021,True,0.78969,0.79021,0.79021,0.78969,1
2016-03-25T19:47:20.000000Z,0.78973,0.78973,0.79025,0.79025,True,0.78973,0.79025,0.79025,0.78973,1
2016-03-25T19:47:30.000000Z,0.78977,0.78977,0.79028,0.79028,True,0.78977,0.79028,0.79028,0.78977,1
2016-03-25T19:47:45.000000Z,0.78973,0.78973,0.79025,0.79025,True,0.78973,0.79025,0.79025,0.78973,1
2016-03-25T19:47:50.000000Z,0.7897,0.7897,0.79021,0.79021,True,0.7897,0.79021,0.79021,0.7897,1
2016-03-25T19:47:55.000000Z,0.78963,0.78967,0.79019,0.79024,True,0.78963,0.79024,0.79019,0.78967,2
2016-03-25T19:48:35.000000Z,0.78973,0.78973,0.79026,0.79026,True,0.78973,0.79026,0.79026,0.78973,1
2016-03-25T19:48:40.000000Z,0.78964,0.78964,0.79022,0.7902,True,0.7897,0.79022,0.7902,0.7897,2
2016-03-25T19:48:50.000000Z,0.78966,0.78969,0.79026,0.79031,True,0.78966,0.79031,0.79026,0.78969,2
2016-03-25T19:49:00.000000Z,0.78975,0.78975,0.79033,0.79033,True,0.78975,0.79033,0.79033,0.78975,1
2016-03-25T19:49:40.000000Z,0.78972,0.78972,0.79028,0.79028,True,0.78972,0.79028,0.79028,0.78972,1
2016-03-25T19:50:35.000000Z,0.78968,0.78968,0.79023,0.79023,True,0.78968,0.79023,0.79023,0.78968,1
2016-03-25T19:51:10.000000Z,0.78968,0.78968,0.79031,0.79031,True,0.78968,0.79031,0.79031,0.78968,1
2016-03-25T19:51:25.000000Z,0.78965,0.78965,0.79019,0.79019,True,0.78973,0.79019,0.79019,0.78973,2
2016-03-25T19:51:30.000000Z,0.78967,0.78967,0.79026,0.79026,True,0.78967,0.79026,0.79026,0.78967,1
2016-03-25T19:51:50.000000Z,0.78974,0.78974,0.79027,0.79027,True,0.78974,0.79027,0.79027,0.78974,1
2016-03-25T19:52:25.000000Z,0.78971,0.78971,0.79023,0.79023,True,0.78971,0.79023,0.79023,0.78971,1
2016-03-25T19:54:25.000000Z,0.78971,0.78971,0.79033,0.79033,True,0.78971,0.79033,0.79033,0.78971,1
2016-03-25T19:55:15.000000Z,0.78968,0.78968,0.79027,0.79027,True,0.78968,0.79027,0.79027,0.78968,1
2016-03-25T19:55:30.000000Z,0.78963,0.78963,0.79023,0.79023,True,0.78963,0.79023,0.79023,0.78963,1
2016-03-25T19:55:40.000000Z,0.78964,0.78964,0.7903,0.7903,True,0.78964,0.7903,0.7903,0.78964,1
2016-03-25T19:55:50.000000Z,0.78968,0.78968,0.79034,0.79034,True,0.78968,0.79034,0.79034,0.78968,1
2016-03-25T19:56:55.000000Z,0.78972,0.78972,0.79022,0.79022,True,0.78972,0.79022,0.79022,0.78972,1
2016-03-25T19:57:25.000000Z,0.78962,0.78966,0.79024,0.79028,True,0.78962,0.79028,0.79024,0.78966,2
2016-03-25T19:57:30.000000Z,0.78963,0.78963,0.7902,0.79031,True,0.78966,0.79031,0.7902,0.78966,2
2016-03-25T19:59:30.000000Z,0.78962,0.78962,0.79024,0.79024,True,0.78962,0.79024,0.79024,0.78962,1
2016-03-25T20:00:25.000000Z,0.78952,0.78952,0.79035,0.79032,True,0.78959,0.79035,0.79032,0.78959,2
2016-03-25T20:01:00.000000Z,0.78959,0.78959,0.79036,0.79036,True,0.78959,0.79036,0.79036,0.78959,1
2016-03-25T20:01:10.000000Z,0.78955,0.78955,0.79031,0.79031,True,0.78955,0.79031,0.79031,0.78955,1
2016-03-25T20:01:30.000000Z,0.78957,0.78957,0.79039,0.79039,True,0.78957,0.79039,0.79039,0.78957,1
2016-03-25T20:01:35.000000Z,0.78966,0.78966,0.79039,0.79039,True,0.78966,0.79039,0.79039,0.78966,1
2016-03-25T20:01:55.000000Z,0.78965,0.78965,0.7903,0.7903,True,0.78965,0.7903,0.7903,0.78965,1
2016-03-25T20:02:00.000000Z,0.78971,0.78971,0.79033,0.79033,True,0.78971,0.79033,0.79033,0.78971,1
2016-03-25T20:02:05.000000Z,0.78969,0.7897,0.79025,0.79033,True,0.78969,0.79033,0.79025,0.7897,2
2016-03-25T20:02:10.000000Z,0.78971,0.78971,0.79024,0.79024,True,0.78971,0.79024,0.79024,0.78971,1
2016-03-25T20:02:15.000000Z,0.78967,0.78967,0.79036,0.79037,True,0.78968,0.79037,0.79027,0.78968,3
2016-03-25T20:02:20.000000Z,0.78966,0.78966,0.79028,0.79028,True,0.78966,0.79028,0.79028,0.78966,1
2016-03-25T20:02:25.000000Z,0.78961,0.78961,0.79046,0.79046,True,0.78961,0.79046,0.79046,0.78961,1
2016-03-25T20:02:30.000000Z,0.78956,0.78961,0.79043,0.79046,True,0.78956,0.79046,0.79043,0.78961,2
2016-03-25T20:02:35.000000Z,0.78956,0.78956,0.79043,0.79043,True,0.78956,0.79047,0.79043,0.7896,3
2016-03-25T20:02:40.000000Z,0.78951,0.78957,0.7904,0.79035,True,0.78951,0.79044,0.79035,0.78957,3
2016-03-25T20:02:45.000000Z,0.7897,0.78974,0.79031,0.79035,True,0.7897,0.79035,0.79031,0.78974,2
2016-03-25T20:02:55.000000Z,0.78956,0.78957,0.79032,0.79036,True,0.78968,0.79039,0.79032,0.78968,4
2016-03-25T20:03:55.000000Z,0.78955,0.78956,0.79024,0.7903,True,0.78961,0.7904,0.79024,0.78961,3
2016-03-25T20:04:00.000000Z,0.78954,0.78956,0.7904,0.7903,True,0.78954,0.7904,0.7903,0.78956,2
2016-03-25T20:04:15.000000Z,0.78957,0.78957,0.79039,0.79039,True,0.78957,0.79039,0.79039,0.78957,1
2016-03-25T20:04:45.000000Z,0.78948,0.78948,0.79038,0.79038,True,0.78948,0.79038,0.79038,0.78948,1
2016-03-25T20:04:55.000000Z,0.78953,0.78953,0.79042,0.79042,True,0.78953,0.79042,0.79042,0.78953,1
2016-03-25T20:05:00.000000Z,0.78949,0.78954,0.79037,0.79041,True,0.78949,0.79041,0.79037,0.78954,2
2016-03-25T20:06:45.000000Z,0.78955,0.78955,0.79049,0.79049,True,0.78955,0.79049,0.79049,0.78955,1
2016-03-25T20:06:50.000000Z,0.78952,0.78952,0.79042,0.79042,True,0.78952,0.79042,0.79042,0.78952,1
2016-03-25T20:06:55.000000Z,0.78944,0.78944,0.79041,0.79041,True,0.78944,0.79041,0.79041,0.78944,1
2016-03-25T20:07:00.000000Z,0.7895,0.7895,0.79043,0.79043,True,0.7895,0.79043,0.79043,0.7895,1
2016-03-25T20:07:25.000000Z,0.78957,0.78961,0.79042,0.7904,True,0.7896,0.79042,0.79036,0.78961,3
2016-03-25T20:07:40.000000Z,0.78959,0.78959,0.79033,0.79033,True,0.78959,0.79033,0.79033,0.78959,1
2016-03-25T20:07:50.000000Z,0.78957,0.78957,0.79024,0.79029,True,0.7896,0.79034,0.79024,0.7896,5
2016-03-25T20:07:55.000000Z,0.78957,0.78957,0.79034,0.79028,True,0.7896,0.79034,0.79028,0.7896,2
2016-03-25T20:08:00.000000Z,0.78956,0.78957,0.79034,0.79028,True,0.7896,0.79034,0.79028,0.7896,6
2016-03-25T20:08:05.000000Z,0.78948,0.78948,0.79048,0.79048,True,0.78948,0.79048,0.79048,0.78948,1
2016-03-25T20:08:10.000000Z,0.78949,0.78949,0.79034,0.79049,True,0.78953,0.79049,0.79034,0.78964,4
2016-03-25T20:08:15.000000Z,0.78953,0.78961,0.79053,0.79043,True,0.78953,0.79057,0.79043,0.78961,3
2016-03-25T20:08:20.000000Z,0.78952,0.78959,0.79052,0.79041,True,0.7896,0.79052,0.79041,0.78963,4
2016-03-25T20:08:25.000000Z,0.78949,0.78955,0.79053,0.79055,True,0.78957,0.79055,0.79049,0.78957,3
2016-03-25T20:08:30.000000Z,0.78951,0.78951,0.79047,0.79047,True,0.78951,0.79047,0.79047,0.78951,1
2016-03-25T20:08:35.000000Z,0.78953,0.78953,0.79033,0.79039,True,0.78957,0.79043,0.79033,0.78957,3
2016-03-25T20:08:45.000000Z,0.78955,0.78956,0.79038,0.79037,True,0.78962,0.79059,0.79037,0.78962,5
2016-03-25T20:08:50.000000Z,0.7895,0.7895,0.79049,0.79045,True,0.78954,0.79049,0.79045,0.78954,2
2016-03-25T20:08:55.000000Z,0.78952,0.78952,0.79052,0.79052,True,0.78952,0.79052,0.79052,0.78952,1
2016-03-25T20:09:00.000000Z,0.78955,0.78955,0.79041,0.79041,True,0.78955,0.79041,0.79041,0.78955,1
2016-03-25T20:09:05.000000Z,0.78959,0.78959,0.79042,0.79037,True,0.78963,0.79042,0.79037,0.78963,2
2016-03-25T20:09:10.000000Z,0.78949,0.78958,0.79042,0.79048,True,0.78963,0.79053,0.79026,0.78963,7
2016-03-25T20:09:15.000000Z,0.78945,0.78949,0.79046,0.79049,True,0.78948,0.79053,0.79034,0.78959,11
2016-03-25T20:09:20.000000Z,0.78959,0.78959,0.7903,0.7903,True,0.78959,0.7903,0.7903,0.78959,1
2016-03-25T20:09:25.000000Z,0.78946,0.78948,0.79051,0.79038,True,0.78951,0.79053,0.7903,0.78954,7
2016-03-25T20:09:30.000000Z,0.78933,0.78933,0.79047,0.79033,True,0.78948,0.79047,0.79033,0.78949,6
2016-03-25T20:09:35.000000Z,0.78949,0.78949,0.79026,0.79026,True,0.78949,0.79026,0.79026,0.78949,1
2016-03-25T20:09:40.000000Z,0.78963,0.78963,0.79021,0.79011,True,0.78963,0.79021,0.79011,0.78963,2
2016-03-25T20:09:45.000000Z,0.7896,0.7896,0.79021,0.79017,True,0.78964,0.79021,0.79017,0.78964,4
2016-03-25T20:09:50.000000Z,0.7894,0.7894,0.79044,0.7904,True,0.78944,0.79044,0.7904,0.78944,2
2016-03-25T20:09:55.000000Z,0.7894,0.7894,0.79044,0.7904,True,0.78944,0.79044,0.7904,0.78944,2
2016-03-25T20:10:05.000000Z,0.78965,0.78965,0.79024,0.79024,True,0.78965,0.79024,0.79024,0.78965,1
2016-03-25T20:12:45.000000Z,0.78955,0.78955,0.79023,0.79023,True,0.78955,0.79023,0.79023,0.78955,1
2016-03-25T20:12:55.000000Z,0.78952,0.78952,0.79018,0.79018,True,0.78952,0.79018,0.79018,0.78952,1
2016-03-25T20:13:30.000000Z,0.78945,0.78945,0.79016,0.79016,True,0.78945,0.79016,0.79016,0.78945,1
2016-03-25T20:14:30.000000Z,0.7894,0.7894,0.79012,0.79012,True,0.7894,0.79012,0.79012,0.7894,1
2016-03-25T20:15:00.000000Z,0.7894,0.7895,0.79022,0.79039,True,0.7894,0.79057,0.79022,0.78957,9
2016-03-25T20:15:05.000000Z,0.78948,0.78948,0.79046,0.79048,True,0.78958,0.79048,0.79046,0.78958,2
2016-03-25T20:15:10.000000Z,0.78948,0.78948,0.79053,0.79048,True,0.78953,0.79053,0.79048,0.78953,4
2016-03-25T20:15:15.000000Z,0.78953,0.78953,0.7905,0.79044,True,0.78956,0.7905,0.79044,0.78956,2
2016-03-25T20:15:20.000000Z,0.78949,0.78949,0.79053,0.79049,True,0.78953,0.79053,0.79049,0.78953,4
2016-03-25T20:15:25.000000Z,0.78958,0.78962,0.79049,0.79062,True,0.78958,0.79062,0.79049,0.78962,3
2016-03-25T20:15:30.000000Z,0.78966,0.78966,0.79066,0.79066,True,0.78966,0.79066,0.79066,0.78966,1
2016-03-25T20:15:35.000000Z,0.78936,0.78936,0.79062,0.79036,True,0.78962,0.79062,0.79036,0.78962,8
2016-03-25T20:15:50.000000Z,0.7894,0.7894,0.7904,0.7904,True,0.7894,0.7904,0.7904,0.7894,1
2016-03-25T20:15:55.000000Z,0.78936,0.78936,0.79036,0.79036,True,0.78936,0.7904,0.79036,0.7894,3
2016-03-25T20:16:25.000000Z,0.78942,0.7896,0.79042,0.7906,True,0.78942,0.7906,0.79042,0.7896,5
2016-03-25T20:16:30.000000Z,0.7894,0.7894,0.79065,0.7904,True,0.78966,0.79065,0.7904,0.78966,12
2016-03-25T20:16:35.000000Z,0.78936,0.78936,0.79036,0.79036,True,0.78936,0.7904,0.79036,0.7894,3
2016-03-25T20:18:15.000000Z,0.78923,0.78923,0.79032,0.79023,True,0.78932,0.79032,0.79023,0.78932,5
2016-03-25T20:18:25.000000Z,0.78922,0.78924,0.79016,0.79024,True,0.78922,0.79024,0.79016,0.78924,2
2016-03-25T20:21:40.000000Z,0.78931,0.78931,0.79008,0.79008,True,0.78931,0.79008,0.79008,0.78931,1
2016-03-25T20:22:00.000000Z,0.78912,0.7892,0.79014,0.79013,True,0.78917,0.79014,0.79011,0.7892,3
2016-03-25T20:22:05.000000Z,0.78923,0.78923,0.79002,0.79002,True,0.78923,0.79002,0.79002,0.78923,1
2016-03-25T20:22:25.000000Z,0.78925,0.78925,0.79009,0.79009,True,0.78925,0.79009,0.79009,0.78925,1
2016-03-25T20:22:40.000000Z,0.78913,0.78919,0.79007,0.79019,True,0.78913,0.79019,0.79007,0.78919,3
2016-03-25T20:23:35.000000Z,0.7892,0.7892,0.7901,0.7901,True,0.7892,0.7901,0.7901,0.7892,1
2016-03-25T20:24:20.000000Z,0.78917,0.78917,0.79004,0.79004,True,0.78917,0.79004,0.79004,0.78917,1
2016-03-25T20:24:25.000000Z,0.78917,0.7892,0.79015,0.7902,True,0.78917,0.7902,0.79015,0.7892,2
2016-03-25T20:24:50.000000Z,0.78929,0.78929,0.7902,0.7902,True,0.78929,0.7902,0.7902,0.78929,1
2016-03-25T20:25:00.000000Z,0.78929,0.78929,0.79029,0.79029,True,0.78929,0.79029,0.79029,0.78929,1
2016-03-25T20:28:15.000000Z,0.78933,0.78933,0.79033,0.79033,True,0.78933,0.79033,0.79033,0.78933,1
2016-03-25T20:28:20.000000Z,0.78929,0.78929,0.79029,0.79029,True,0.78929,0.79029,0.79029,0.78929,1
2016-03-25T20:31:20.000000Z,0.78936,0.78936,0.79031,0.79031,True,0.78936,0.79031,0.79031,0.78936,1
2016-03-25T20:31:50.000000Z,0.78938,0.78938,0.79038,0.79038,True,0.78938,0.79038,0.79038,0.78938,1
2016-03-25T20:32:00.000000Z,0.78939,0.78939,0.79043,0.79039,True,0.78943,0.79043,0.79039,0.78943,4
2016-03-25T20:32:05.000000Z,0.78935,0.78935,0.79035,0.79035,True,0.78935,0.79035,0.79035,0.78935,1
2016-03-25T20:32:25.000000Z,0.78931,0.78931,0.79031,0.79031,True,0.78931,0.79031,0.79031,0.78931,1
2016-03-25T20:32:30.000000Z,0.78926,0.78926,0.79026,0.79026,True,0.78926,0.79026,0.79026,0.78926,1
2016-03-25T20:32:40.000000Z,0.7893,0.78934,0.7903,0.79034,True,0.7893,0.79034,0.7903,0.78934,2
2016-03-25T20:32:50.000000Z,0.7893,0.7893,0.7903,0.7903,True,0.7893,0.7903,0.7903,0.7893,1
2016-03-25T20:32:55.000000Z,0.78926,0.78926,0.79026,0.79026,True,0.78926,0.79026,0.79026,0.78926,1
2016-03-25T20:33:15.000000Z,0.78934,0.78934,0.7901,0.7901,True,0.78934,0.7901,0.7901,0.78934,1
2016-03-25T20:33:25.000000Z,0.78925,0.78925,0.79011,0.79011,True,0.78925,0.79011,0.79011,0.78925,1
2016-03-25T20:34:15.000000Z,0.78933,0.78933,0.79011,0.79011,True,0.78933,0.79011,0.79011,0.78933,1
2016-03-25T20:34:20.000000Z,0.78933,0.78933,0.79017,0.79027,True,0.78935,0.79027,0.79017,0.78935,2
2016-03-25T20:36:20.000000Z,0.78946,0.78946,0.79022,0.79022,True,0.78946,0.79022,0.79022,0.78946,1
2016-03-25T20:37:55.000000Z,0.78935,0.78935,0.79025,0.79025,True,0.78935,0.79025,0.79025,0.78935,1
2016-03-25T20:38:25.000000Z,0.78941,0.78941,0.79034,0.79034,True,0.78941,0.79034,0.79034,0.78941,1
2016-03-25T20:38:50.000000Z,0.78961,0.78961,0.79012,0.79012,True,0.78969,0.79012,0.79012,0.78969,2
2016-03-25T20:38:55.000000Z,0.78961,0.78961,0.79016,0.79012,True,0.78965,0.79016,0.79012,0.78968,4
2016-03-25T20:39:00.000000Z,0.78961,0.78961,0.79012,0.79012,True,0.78968,0.79012,0.79012,0.78968,4
2016-03-25T20:40:10.000000Z,0.78943,0.78943,0.79022,0.79022,True,0.78943,0.79022,0.79022,0.78943,1
2016-03-25T20:40:15.000000Z,0.7896,0.7896,0.79012,0.79008,True,0.78963,0.79012,0.79008,0.78963,2
2016-03-25T20:40:30.000000Z,0.78942,0.78957,0.79032,0.79035,True,0.78948,0.79043,0.79032,0.78957,6
2016-03-25T20:40:40.000000Z,0.78943,0.78943,0.79037,0.79037,True,0.78943,0.79037,0.79037,0.78943,1
2016-03-25T20:40:50.000000Z,0.78949,0.78949,0.79014,0.79014,True,0.78957,0.79014,0.79014,0.78957,2
2016-03-25T20:41:10.000000Z,0.78939,0.78976,0.79037,0.79048,True,0.78939,0.79048,0.79034,0.78976,5
2016-03-25T20:41:15.000000Z,0.78932,0.78932,0.79029,0.79032,True,0.78989,0.79054,0.79029,0.78989,6
2016-03-25T20:41:25.000000Z,0.78928,0.78937,0.79028,0.79037,True,0.78928,0.79054,0.79028,0.78954,10
2016-03-25T20:41:30.000000Z,0.78938,0.78951,0.79043,0.79016,True,0.78943,0.79043,0.79015,0.78962,5
2016-03-25T20:41:50.000000Z,0.78946,0.78946,0.79013,0.79013,True,0.78946,0.79013,0.79013,0.78946,1
2016-03-25T20:42:05.000000Z,0.78936,0.78936,0.79032,0.79032,True,0.78936,0.79032,0.79032,0.78936,1
2016-03-25T20:42:20.000000Z,0.78941,0.78941,0.79041,0.79041,True,0.78941,0.79041,0.79041,0.78941,1
2016-03-25T20:42:25.000000Z,0.78955,0.78955,0.79015,0.79015,True,0.78955,0.79015,0.79015,0.78955,1
2016-03-25T20:42:30.000000Z,0.78933,0.78933,0.79014,0.79016,True,0.78948,0.79016,0.79014,0.78948,2
2016-03-25T20:43:00.000000Z,0.78927,0.78927,0.7901,0.7901,True,0.78927,0.7901,0.7901,0.78927,1
2016-03-25T20:43:25.000000Z,0.78922,0.78929,0.79017,0.79025,True,0.78928,0.79025,0.79014,0.78929,4
2016-03-25T20:43:35.000000Z,0.78923,0.78923,0.79023,0.79023,True,0.78923,0.79023,0.79023,0.78923,1
2016-03-25T20:44:00.000000Z,0.78927,0.78927,0.79027,0.79027,True,0.78927,0.79027,0.79027,0.78927,1
2016-03-25T20:44:10.000000Z,0.7893,0.7893,0.79005,0.79024,True,0.78941,0.79024,0.79005,0.78941,4
2016-03-25T20:44:15.000000Z,0.78932,0.78932,0.79032,0.79032,True,0.78932,0.79032,0.79032,0.78932,1
2016-03-25T20:44:55.000000Z,0.78932,0.7894,0.79036,0.7904,True,0.78936,0.7904,0.79032,0.7894,3
2016-03-25T20:45:00.000000Z,0.78935,0.78935,0.79035,0.79035,True,0.78935,0.79035,0.79035,0.78935,1
2016-03-25T20:45:20.000000Z,0.7893,0.78934,0.7903,0.79034,True,0.7893,0.79034,0.7903,0.78934,4
2016-03-25T20:45:55.000000Z,0.78939,0.78939,0.79039,0.79039,True,0.78939,0.79039,0.79039,0.78939,1
2016-03-25T20:46:00.000000Z,0.78935,0.78935,0.79035,0.79035,True,0.78935,0.79035,0.79035,0.78935,1
2016-03-25T20:46:25.000000Z,0.78929,0.78933,0.79029,0.79033,True,0.78929,0.79033,0.79029,0.78933,2
2016-03-25T20:47:30.000000Z,0.78938,0.78938,0.79038,0.79038,True,0.78938,0.79038,0.79038,0.78938,1
2016-03-25T20:48:45.000000Z,0.78931,0.78983,0.79031,0.79083,True,0.78931,0.79083,0.79031,0.78983,8
2016-03-25T20:48:55.000000Z,0.78943,0.78975,0.79076,0.79075,True,0.78976,0.79076,0.79043,0.78976,11
2016-03-25T20:49:00.000000Z,0.78937,0.7897,0.79083,0.7907,True,0.78983,0.79083,0.79037,0.78983,17
2016-03-25T20:49:30.000000Z,0.78965,0.78969,0.79065,0.79069,True,0.78965,0.79069,0.79065,0.78969,2
2016-03-25T20:49:45.000000Z,0.78965,0.78965,0.79065,0.79065,True,0.78965,0.79065,0.79065,0.78965,1
2016-03-25T20:50:00.000000Z,0.78962,0.78962,0.7907,0.79062,True,0.7897,0.7907,0.79062,0.7897,4
2016-03-25T20:50:30.000000Z,0.78952,0.78952,0.79058,0.79052,True,0.78958,0.79058,0.79052,0.78958,2
2016-03-25T20:51:00.000000Z,0.78947,0.78947,0.79047,0.79047,True,0.78947,0.79047,0.79047,0.78947,1
2016-03-25T20:53:25.000000Z,0.78947,0.78947,0.79051,0.79047,True,0.78951,0.79051,0.79047,0.78951,2
2016-03-25T20:54:35.000000Z,0.78942,0.78942,0.79042,0.79042,True,0.78942,0.79042,0.79042,0.78942,1
2016-03-25T20:54:40.000000Z,0.78937,0.78937,0.79037,0.79037,True,0.78937,0.79037,0.79037,0.78937,1
2016-03-25T20:54:50.000000Z,0.78942,0.78946,0.79042,0.79046,True,0.78942,0.79046,0.79042,0.78946,2
2016-03-25T20:55:05.000000Z,0.7895,0.7895,0.7905,0.7905,True,0.7895,0.7905,0.7905,0.7895,1
2016-03-25T20:55:55.000000Z,0.78954,0.78954,0.79054,0.79054,True,0.78954,0.79054,0.79054,0.78954,1
